Row;s_RTS_code;e_full_name;s_sec_type_name_dop;s_sec_form_name_full;s_zagolovok_adr;s_ISIN_code;s_CFI_code;s_trade_lot;s_step_price;s_currency_kotir;s_trade_in_date
1258;TPX;Tempur Sealy International, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US88023U1016;;1,00;0,01000;USD;04.04.2019 0:00:00
1259;TREE;LendingTree, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US52603B1070;;1,00;0,01000;USD;11.06.2019 0:00:00
1260;TREX;Trex Company, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US89531P1057;;1,00;0,01000;USD;28.02.2019 0:00:00
1261;TRHC;Tabula Rasa HealthCare, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8733791011;;1,00;0,01000;USD;18.05.2020 0:00:00
1262;TRIP;TripAdvisor, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8969452015;;1,00;0,01000;USD;18.05.2017 0:00:00
1263;TRMB;Trimble Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8962391004;;1,00;0,01000;USD;04.04.2019 0:00:00
1264;TRNO;Terreno Realty Corporation;Акции;Акции иностранного эмитента обыкновенные;;US88146M1018;;1,00;0,01000;USD;04.12.2020 0:00:00
1265;TROW;T. Rowe Price Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US74144T1088;;1,00;0,01000;USD;14.06.2017 0:00:00
1266;TRU;TransUnion;Акции;Акции иностранного эмитента обыкновенные;;US89400J1079;;1,00;0,01000;USD;28.02.2019 0:00:00
1267;TRUP;Trupanion, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8982021060;;1,00;0,01000;USD;31.10.2019 0:00:00
1268;TRV;The Travelers Companies, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US89417E1091;;1,00;0,01000;USD;01.06.2017 0:00:00
1269;TSCO;Tractor Supply Company;Акции;Акции иностранного эмитента обыкновенные;;US8923561067;;1,00;0,01000;USD;14.06.2017 0:00:00
1270;TSLA;Tesla, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US88160R1014;ESVUFR;1,00;0,01000;USD;22.09.2015 0:00:00
1271;TSN;Tyson Foods, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US9024941034;;1,00;0,01000;USD;01.06.2017 0:00:00
1272;TT;Trane Technologies plc;Акции;Акции иностранного эмитента обыкновенные;;IE00BK9ZQ967;;1,00;0,01000;USD;14.06.2017 0:00:00
1273;TTC;The Toro Company;Акции;Акции иностранного эмитента обыкновенные;;US8910921084;;1,00;0,01000;USD;18.05.2020 0:00:00
1274;TTD;The Trade Desk, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US88339J1051;;1,00;0,01000;USD;11.06.2019 0:00:00
1275;TTEK;Tetra Tech, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US88162G1031;;1,00;0,01000;USD;18.05.2020 0:00:00
1276;TTMI;TTM Technologies, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US87305R1095;;1,00;0,01000;USD;31.10.2019 0:00:00
1277;TTWO;Take-Two Interactive Software, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8740541094;;1,00;0,01000;USD;04.04.2019 0:00:00
1278;TW;Tradeweb Markets Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US8926721064;;1,00;0,01000;USD;29.07.2020 0:00:00
1279;TWLO;Twilio Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US90138F1021;;1,00;0,01000;USD;11.06.2019 0:00:00
1280;TWNK;Hostess Brands, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US44109J1060;;1,00;0,01000;USD;31.10.2019 0:00:00
1281;TWOU;2U, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90214J1016;;1,00;0,01000;USD;04.04.2019 0:00:00
1282;TWTR;Twitter, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90184L1026;ESVUFR;1,00;0,01000;USD;29.04.2016 0:00:00
1283;TXG;10x Genomics, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US88025U1097;;1,00;0,01000;USD;29.07.2020 0:00:00
1284;TXN;Texas Instruments Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US8825081040;;1,00;0,01000;USD;18.05.2017 0:00:00
1285;TXRH;Texas Roadhouse, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8826811098;;1,00;0,01000;USD;31.01.2019 0:00:00
1286;TXT;Textron Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8832031012;;1,00;0,01000;USD;26.10.2016 0:00:00
1287;TYL;Tyler Technologies, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US9022521051;;1,00;0,01000;USD;31.01.2019 0:00:00
1288;UA;Under Armour, Inc.;Акции;Акции иностранного эмитента обыкновенные класса C;;US9043112062;;1,00;0,01000;USD;31.08.2017 0:00:00
1289;UAA;Under Armour, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US9043111072;;1,00;0,01000;USD;18.05.2017 0:00:00
1290;UAL;United Airlines Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US9100471096;;1,00;0,01000;USD;26.10.2016 0:00:00
1291;UBER;Uber Technologies, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90353T1007;;1,00;0,01000;USD;20.06.2019 0:00:00
1292;UBSI;United Bankshares, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US9099071071;;1,00;0,01000;USD;04.12.2020 0:00:00
1293;UCTT;Ultra Clean Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90385V1070;;1,00;0,01000;USD;31.10.2019 0:00:00
1294;UDR;UDR, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US9026531049;;1,00;0,01000;USD;14.06.2017 0:00:00
1295;UFPI;UFP Industries, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90278Q1085;;1,00;0,01000;USD;11.06.2019 0:00:00
1296;UFS;Domtar Corporation;Акции;Акции иностранного эмитента обыкновенные;;US2575592033;;1,00;0,01000;USD;28.02.2019 0:00:00
1297;UGI;UGI Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9026811052;;1,00;0,01000;USD;04.12.2020 0:00:00
1298;UHS;Universal Health Services, Inc.;Акции;Акции иностранного эмитента обыкновенные класса B;;US9139031002;;1,00;0,01000;USD;01.06.2017 0:00:00
1299;UI;Ubiquiti Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90353W1036;;1,00;0,01000;USD;31.01.2019 0:00:00
1300;ULTA;Ulta Beauty, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90384S3031;;1,00;0,01000;USD;31.08.2017 0:00:00
1301;UMBF;UMB Financial Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9027881088;;1,00;0,01000;USD;18.05.2020 0:00:00
1302;UNF;UniFirst Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9047081040;;1,00;0,01000;USD;28.02.2019 0:00:00
1303;UNH;UnitedHealth Group Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US91324P1021;;1,00;0,01000;USD;26.10.2016 0:00:00
1304;UNM;Unum Group;Акции;Акции иностранного эмитента обыкновенные;;US91529Y1064;;1,00;0,01000;USD;31.08.2017 0:00:00
1305;UNP;Union Pacific Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9078181081;;1,00;0,01000;USD;26.10.2016 0:00:00
1306;UNVR;Univar Solutions Inc.;Акции;Акции иностранного эмитента обыкновенные;;US91336L1070;;1,00;0,01000;USD;31.10.2019 0:00:00
1307;UPS;United Parcel Service, Inc.;Акции;Акции иностранного эмитента обыкновенные класса B;;US9113121068;;1,00;0,01000;USD;26.10.2016 0:00:00
1308;UPWK;Upwork Inc.;Акции;Акции иностранного эмитента обыкновенные;;US91688F1049;;1,00;0,01000;USD;31.10.2019 0:00:00
1309;URBN;Urban Outfitters, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US9170471026;;1,00;0,01000;USD;01.06.2017 0:00:00
1310;URI;United Rentals, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US9113631090;;1,00;0,01000;USD;26.10.2016 0:00:00
1311;USB;U.S. Bancorp;Акции;Акции иностранного эмитента обыкновенные;;US9029733048;;1,00;0,01000;USD;01.06.2017 0:00:00
1312;USFD;US Foods Holding Corp.;Акции;Акции иностранного эмитента обыкновенные;;US9120081099;;1,00;0,01000;USD;05.08.2019 0:00:00
1313;USM;United States Cellular Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9116841084;;1,00;0,01000;USD;28.02.2019 0:00:00
1314;USNA;USANA Health Sciences, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90328M1071;;1,00;0,01000;USD;31.10.2019 0:00:00
1315;USPH;U.S. Physical Therapy, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US90337L1089;;1,00;0,01000;USD;29.07.2020 0:00:00
1316;UTHR;United Therapeutics Corporation;Акции;Акции иностранного эмитента обыкновенные;;US91307C1027;;1,00;0,01000;USD;31.01.2019 0:00:00
1317;UTL;Unitil Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9132591077;;1,00;0,01000;USD;13.10.2020 0:00:00
1318;V;Visa Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US92826C8394;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
1319;VAC;Marriott Vacations Worldwide Corporation;Акции;Акции иностранного эмитента обыкновенные;;US57164Y1073;;1,00;0,01000;USD;29.07.2020 0:00:00
1320;VC;Visteon Corporation;Акции;Акции иностранного эмитента обыкновенные;;US92839U2069;;1,00;0,01000;USD;04.04.2019 0:00:00
1321;VCEL;Vericel Corporation;Акции;Акции иностранного эмитента обыкновенные;;US92346J1088;;1,00;0,01000;USD;31.10.2019 0:00:00
1322;VCRA;Vocera Communications, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US92857F1075;;1,00;0,01000;USD;31.10.2019 0:00:00
1323;VCYT;Veracyte, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US92337F1075;;1,00;0,01000;USD;31.10.2019 0:00:00
1324;VEC;Vectrus, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US92242T1016;;1,00;0,01000;USD;29.07.2020 0:00:00
1325;VEEV;Veeva Systems Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US9224751084;;1,00;0,01000;USD;31.01.2019 0:00:00
1326;VFC;V.F. Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9182041080;;1,00;0,01000;USD;01.06.2017 0:00:00
1327;VG;Vonage Holdings Corp.;Акции;Акции иностранного эмитента обыкновенные;;US92886T2015;;1,00;0,01000;USD;31.10.2019 0:00:00
1328;VIAC;ViacomCBS Inc.;Акции;Акции иностранного эмитента обыкновенные класса B;;US92556H2067;ESNUFR;1,00;0,01000;USD;28.11.2014 0:00:00
1329;VICR;Vicor Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9258151029;;1,00;0,01000;USD;11.06.2019 0:00:00
1330;VIR;Vir Biotechnology, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US92764N1028;;1,00;0,01000;USD;04.12.2020 0:00:00
1331;VIRT;Virtu Financial, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US9282541013;;1,00;0,01000;USD;04.12.2020 0:00:00
1332;VLO;Valero Energy Corporation;Акции;Акции иностранного эмитента обыкновенные;;US91913Y1001;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
1333;VMC;Vulcan Materials Company;Акции;Акции иностранного эмитента обыкновенные;;US9291601097;;1,00;0,01000;USD;14.06.2017 0:00:00
